Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Region,Country,Sales Amount,Quantity,Unit Price,Discount,Profit,Cost,Shipping Cost,Payment Method,Invoice Status,Return Status,Shipping Date,Delivery Status
ORD0426,2024-04-18,866bbd9c-ef14-4a6b-9f90-7101aacfee38,Beth Perkins,PRD5562,Shirt,Clothing,Shirt,West,Australia,3772.24,9,558.85,0.25,1418.77,2353.47,14.92,Credit Card,Unpaid,Returned,2024-04-20,Delayed
ORD0427,2022-07-25,83789ab8-fcfa-4360-809a-25eb8bc3b80a,Isabella Harris,PRD4446,Jacket,Clothing,Jacket,South,USA,1888.03,4,481.64,0.02,409.83,1478.2,28.34,Net Banking,Paid,Not Returned,2022-08-03,In Transit
ORD0428,2022-07-02,1e715a85-0778-447c-87cb-590b7aa8113e,Sarah Mcbride,PRD7880,Action Figure,Toys,Action Figure,East,Australia,2513.44,7,454.51,0.21,943.88,1569.56,42.47,UPI,Pending,Not Returned,2022-07-05,Delayed
ORD0429,2022-07-24,a52c4ea4-c8c9-4206-b99b-786da41cb642,Victoria Jackson,PRD9603,Doll,Toys,Doll,South,Australia,1626.57,2,874.5,0.07,445.87,1180.7,25.78,Cash on Delivery,Paid,Returned,2022-07-28,Delivered
ORD0430,2019-02-20,b1835ab7-9254-4fa3-8768-76475f7748ff,Kathryn Patton,PRD4785,Headphones,Electronics,Headphones,East,Australia,2072.88,5,499.49,0.17,372.15,1700.73,37.77,UPI,Pending,Not Returned,2019-02-24,Delivered
ORD0431,2019-07-11,8e883d7a-3d55-48f7-86c7-e46927afada9,Robert Adams,PRD3968,Rice,Groceries,Rice,East,UK,5564.61,9,813.54,0.24,786.15,4778.46,34.33,Cash on Delivery,Unpaid,Not Returned,2019-07-12,In Transit
ORD0432,2021-03-15,ef7a9c1a-65ba-4944-8bbf-9fc5ca9f4fce,Janice Andrews,PRD4190,Spices,Groceries,Spices,North,UK,7177.38,10,780.15,0.08,2537.83,4639.55,18.71,Net Banking,Paid,Not Returned,2021-03-20,In Transit
ORD0433,2021-07-19,39ab0a59-a191-4cb4-b1d9-eb95f1e389d6,Leah Freeman,PRD6888,Jeans,Clothing,Jeans,West,USA,3367.3,6,692.86,0.19,498.7,2868.6,45.38,Credit Card,Unpaid,Not Returned,2021-07-29,Delayed
ORD0434,2023-04-29,d808fa95-2600-40a9-86e6-c7b2c572aadf,Angela Pham,PRD8637,Chair,Furniture,Chair,North,UK,3570.95,9,404.87,0.02,501.38,3069.57,47.76,Credit Card,Unpaid,Returned,2023-05-09,Delivered
ORD0435,2022-09-27,5ab1d028-916e-4624-9e7f-1b42f5a437da,Jason Mcgee,PRD4085,Bookshelf,Furniture,Bookshelf,South,Germany,98.08,10,11.02,0.11,25.0,73.08,25.27,Net Banking,Pending,Returned,2022-10-07,In Transit
ORD0436,2024-09-07,d7d4aca3-040d-457e-90b0-fc61d4a81616,Carlos Rogers,PRD4180,Chair,Furniture,Chair,East,USA,2003.68,4,505.98,0.01,272.4,1731.28,27.06,UPI,Unpaid,Not Returned,2024-09-16,In Transit
ORD0437,2019-05-09,f42940d7-2001-43d6-ae02-90bccaaf0b63,Tina Clark,PRD4126,Headphones,Electronics,Headphones,West,Australia,1275.7,4,342.93,0.07,435.7,840.0,16.81,UPI,Unpaid,Not Returned,2019-05-16,In Transit
ORD0438,2021-01-19,0d7c43ce-2597-4165-baf1-ff4b2e539147,Danielle Boyd,PRD1741,Spices,Groceries,Spices,South,India,2903.74,6,526.04,0.08,419.75,2483.99,7.08,UPI,Unpaid,Returned,2021-01-28,In Transit
ORD0439,2020-02-21,7b96c717-1558-47a3-9130-7f1ed5653a35,Troy Brewer,PRD2961,Smartphone,Electronics,Smartphone,North,USA,2845.82,4,878.34,0.19,809.41,2036.41,49.08,Net Banking,Pending,Returned,2020-02-25,Delivered
ORD0440,2021-03-08,8e54a62c-5ef0-4b93-9807-4af08501540c,David Clarke,PRD5560,Smartphone,Electronics,Smartphone,North,Australia,4275.05,8,659.73,0.19,1138.0,3137.05,36.94,Cash on Delivery,Pending,Not Returned,2021-03-13,Delivered
ORD0441,2019-03-03,9f5f96fa-df74-4b2e-89e5-46092960df2c,Lauren Cain,PRD9757,Laptop,Electronics,Laptop,West,UK,2796.43,6,548.32,0.15,880.77,1915.66,42.77,Net Banking,Paid,Not Returned,2019-03-08,Delayed
ORD0442,2021-08-06,88dafc0c-a1e3-4ebf-b538-3ad6ca6d1770,Angela Peterson,PRD5901,Doll,Toys,Doll,North,Australia,2030.85,3,856.9,0.21,419.33,1611.52,24.44,Cash on Delivery,Unpaid,Returned,2021-08-12,In Transit
ORD0443,2020-12-29,b206e96e-78a2-4dd0-aaf9-9d43d00c7078,Stephanie Bryant,PRD7257,Rice,Groceries,Rice,East,Australia,1605.21,4,535.07,0.25,340.15,1265.06,26.47,Cash on Delivery,Pending,Not Returned,2021-01-07,Delayed
ORD0444,2019-09-04,6b15404b-3660-47a0-8622-ab2dc2416f1b,Alexander Johnson,PRD5841,Table,Furniture,Table,West,Australia,3389.55,8,516.7,0.18,595.84,2793.71,32.51,Net Banking,Pending,Not Returned,2019-09-10,Delayed
ORD0445,2024-05-10,c1e971a1-e683-4be3-9d87-a6fe0caf8657,Nicole Gregory,PRD4359,Rice,Groceries,Rice,South,USA,2943.18,8,443.25,0.17,1025.21,1917.97,49.55,Net Banking,Unpaid,Returned,2024-05-12,Delivered
ORD0446,2023-01-17,59c294da-653f-42a0-9392-5c068e9ba386,Karen Rodriguez,PRD5320,Oil,Groceries,Oil,South,UK,916.69,1,975.2,0.06,140.53,776.16,18.2,Cash on Delivery,Paid,Not Returned,2023-01-24,Delivered
ORD0447,2020-10-23,b37d2214-dd6d-46d7-9631-ceb62833851b,Nancy Bolton,PRD6943,Headphones,Electronics,Headphones,West,USA,2773.65,4,815.78,0.15,833.44,1940.21,38.96,Net Banking,Unpaid,Returned,2020-10-25,In Transit
ORD0448,2021-01-14,2b3e34a0-f665-4ca4-8211-9b7d697d92ae,Douglas Jones,PRD7342,Headphones,Electronics,Headphones,East,Australia,3812.16,6,668.8,0.05,1182.02,2630.14,38.6,Cash on Delivery,Paid,Returned,2021-01-24,Delayed
ORD0449,2019-06-28,348ea973-14fc-4de1-ad62-bb2d511d6b6f,Paige Schmidt,PRD9265,Board Game,Toys,Board Game,East,USA,4718.25,8,710.58,0.17,1220.36,3497.89,25.04,Credit Card,Pending,Not Returned,2019-07-05,Delivered
ORD0450,2019-10-08,b94c06ec-8019-4c1a-b952-f46715d82fff,David Vance,PRD9532,Action Figure,Toys,Action Figure,East,USA,590.81,8,79.41,0.07,124.47,466.34,25.78,UPI,Pending,Returned,2019-10-09,Delayed
ORD0451,2021-03-08,fde35a8e-fd4f-4c7f-a0cf-6ca1ad0b897e,Ralph Pruitt,PRD2709,Jacket,Clothing,Jacket,South,USA,455.56,9,67.49,0.25,172.53,283.03,20.71,Credit Card,Pending,Returned,2021-03-11,Delayed
ORD0452,2022-04-23,19d06a62-3db4-4825-a906-1f9b38496d8a,Logan Garcia,PRD5078,Rice,Groceries,Rice,East,India,3822.74,9,558.88,0.24,572.67,3250.07,20.03,Credit Card,Unpaid,Not Returned,2022-05-01,In Transit
ORD0453,2019-04-28,bef0b6ff-475a-4de2-9a14-7fed3525c50c,Travis Mullen,PRD4637,Spices,Groceries,Spices,South,USA,54.94,2,37.12,0.26,13.88,41.06,42.25,UPI,Pending,Not Returned,2019-05-01,Delayed
ORD0454,2020-12-09,4ec7adb6-7d91-4ed4-b15d-e434abafe1e9,Kevin Wilkinson DDS,PRD3793,Smartwatch,Electronics,Smartwatch,North,India,3934.37,6,862.8,0.24,1092.72,2841.65,11.65,Cash on Delivery,Pending,Not Returned,2020-12-10,Delayed
ORD0455,2022-06-06,23842bef-cecd-4328-9561-f6a8a6940921,Justin Arnold,PRD9389,Rice,Groceries,Rice,East,USA,1409.78,4,405.11,0.13,491.08,918.7,11.92,UPI,Unpaid,Not Returned,2022-06-12,Delayed
ORD0456,2019-11-17,c04872fc-400f-4eaf-97a8-a9f1dc527614,James Stephens,PRD9119,Spices,Groceries,Spices,North,Australia,1184.86,7,180.07,0.06,155.55,1029.31,31.01,Credit Card,Paid,Not Returned,2019-11-20,Delayed
ORD0457,2021-08-17,4b5649eb-9670-471b-a58d-3ff91b416acf,Jake Zimmerman,PRD1434,Smartwatch,Electronics,Smartwatch,West,USA,4375.23,6,959.48,0.24,1145.94,3229.29,33.29,Net Banking,Unpaid,Returned,2021-08-24,In Transit
ORD0458,2020-12-15,76be3bcc-2557-405c-8c18-224b87fe5f90,Nicole Gonzalez,PRD7281,Chair,Furniture,Chair,East,Germany,577.4,8,82.96,0.13,103.71,473.69,24.46,Net Banking,Unpaid,Not Returned,2020-12-21,In Transit
ORD0459,2021-10-10,6a5b3cd3-1bb1-4e54-8ccf-9cf7742fa7ae,Curtis Jones,PRD7810,Table,Furniture,Table,South,Australia,1265.42,2,639.1,0.01,353.04,912.38,37.52,Net Banking,Paid,Returned,2021-10-14,Delivered
ORD0460,2020-01-26,5b829c70-75e7-4095-a364-89b36d867c98,Kristen Perez,PRD3915,Doll,Toys,Doll,North,USA,5595.98,8,777.22,0.1,604.19,4991.79,15.99,Credit Card,Unpaid,Returned,2020-02-03,Delivered
ORD0461,2020-09-20,3cc83ea2-5f6e-40af-94e0-4e1bed8b8cee,Christopher Hill,PRD5181,Spices,Groceries,Spices,North,Australia,2815.51,10,296.37,0.05,757.01,2058.5,49.87,Cash on Delivery,Unpaid,Returned,2020-09-27,Delivered
ORD0462,2023-02-11,1b907e22-a27f-416c-a723-c8bae86a7a76,Benjamin Lewis,PRD5748,Jeans,Clothing,Jeans,North,Australia,1793.33,6,343.55,0.13,479.98,1313.35,21.91,Cash on Delivery,Unpaid,Not Returned,2023-02-12,Delivered
ORD0463,2024-03-04,a4689a39-d711-413f-a2ff-17bd7a777bd9,Jamie Kirby,PRD2916,Bookshelf,Furniture,Bookshelf,East,Germany,2956.86,10,301.72,0.02,1054.3,1902.56,24.36,Cash on Delivery,Unpaid,Not Returned,2024-03-11,Delivered
ORD0464,2022-03-15,81397faf-6547-4f92-806b-bef79d428211,Steven Carroll,PRD2966,Spices,Groceries,Spices,North,UK,3742.51,7,568.77,0.06,966.48,2776.03,17.52,Credit Card,Unpaid,Not Returned,2022-03-16,Delayed
ORD0465,2021-07-24,0cc24b5c-52ed-4670-9b10-6fbf6d43437f,Christopher Dixon,PRD6897,Doll,Toys,Doll,North,UK,6107.53,9,721.93,0.06,2096.59,4010.94,49.29,UPI,Unpaid,Not Returned,2021-07-26,In Transit
ORD0466,2019-05-20,bd0af7cc-0de7-4e7a-b61e-564c0adb38da,Michael Smith,PRD1324,Sofa,Furniture,Sofa,East,USA,314.9,1,384.03,0.18,49.39,265.51,38.63,Credit Card,Unpaid,Returned,2019-05-21,Delayed
ORD0467,2019-10-22,11ca6c8f-f4f8-417b-b663-006a2b96509b,Gina Davis,PRD4328,Table,Furniture,Table,West,UK,3257.42,4,839.54,0.03,1291.75,1965.67,33.9,Credit Card,Unpaid,Returned,2019-10-29,Delivered
ORD0468,2023-03-09,0c89f4c7-7b19-4e5e-8548-0819a71871f8,Mr. Colin Cox MD,PRD8327,Action Figure,Toys,Action Figure,North,USA,506.04,9,65.38,0.14,189.58,316.46,5.62,UPI,Paid,Not Returned,2023-03-12,In Transit
ORD0469,2024-01-21,66844f3b-d60b-40e9-b4ed-3d54e26e0d64,Nicole Armstrong,PRD8759,Jeans,Clothing,Jeans,East,UK,2556.28,4,900.1,0.29,966.57,1589.71,14.1,Credit Card,Paid,Returned,2024-01-29,Delayed
ORD0470,2019-02-23,e8f62aaa-b55e-4f19-b264-d0ed2b1bc843,Melissa Dixon,PRD2734,Spices,Groceries,Spices,West,India,478.33,2,254.43,0.06,146.31,332.02,33.84,Credit Card,Unpaid,Not Returned,2019-03-02,In Transit
ORD0471,2022-05-17,4ccef916-c754-471a-9c73-b59ca6214627,Jennifer Smith,PRD4520,Doll,Toys,Doll,North,India,4518.39,6,846.14,0.11,1372.0,3146.39,7.76,Credit Card,Pending,Not Returned,2022-05-26,Delivered
ORD0472,2019-10-13,1b653f54-a443-46cf-891a-2573034a8915,Shawn Hayes,PRD8980,Action Figure,Toys,Action Figure,North,USA,575.98,1,729.09,0.21,204.92,371.06,10.02,UPI,Paid,Not Returned,2019-10-21,Delivered
ORD0473,2023-01-20,da9b5bba-9a30-4040-9e10-574c5048d062,Cynthia Roth,PRD3962,Rice,Groceries,Rice,West,UK,761.81,1,801.91,0.05,76.22,685.59,27.98,Net Banking,Unpaid,Not Returned,2023-01-30,Delayed
ORD0474,2022-05-13,1e5e5747-5514-4c26-9a43-def4e727f74a,Russell Jones,PRD3409,Jacket,Clothing,Jacket,West,India,4541.83,7,737.31,0.12,1684.55,2857.28,5.96,UPI,Pending,Returned,2022-05-22,In Transit
ORD0475,2023-12-20,820a6ae9-53be-4be1-9558-9c36eb3418b1,Amanda Collins,PRD8334,Table,Furniture,Table,South,Australia,5894.29,8,898.52,0.18,1845.92,4048.37,47.04,Net Banking,Pending,Returned,2023-12-22,Delivered
ORD0476,2024-04-10,d43505fd-7c1c-4d32-989b-f0d6a3a96f3b,Jessica Simpson,PRD5880,Snacks,Groceries,Snacks,South,Germany,590.55,4,162.24,0.09,226.35,364.2,29.65,UPI,Pending,Not Returned,2024-04-18,In Transit
ORD0477,2019-11-16,88377d7c-8b4e-486d-8182-0fe460292c8a,Rodney Swanson,PRD8149,Smartwatch,Electronics,Smartwatch,South,Germany,1039.83,8,166.64,0.22,320.66,719.17,17.2,Net Banking,Paid,Returned,2019-11-26,Delayed
ORD0478,2023-09-30,8b4d48a5-043e-4620-a3bd-5650c117f827,Carmen Johnson,PRD5537,Jeans,Clothing,Jeans,East,Australia,2431.38,9,300.17,0.1,619.86,1811.52,44.74,UPI,Unpaid,Returned,2023-10-09,Delayed
ORD0479,2022-09-28,566f94e7-c398-4923-9b12-044378630bd2,Janice Martinez,PRD6788,Jeans,Clothing,Jeans,North,USA,2188.39,7,446.61,0.3,534.18,1654.21,37.49,Credit Card,Unpaid,Returned,2022-10-03,Delayed
ORD0480,2024-07-30,43844c94-080d-45c6-92b5-08a869b82892,William Zimmerman,PRD3493,Bookshelf,Furniture,Bookshelf,West,Australia,4631.62,9,643.28,0.2,792.79,3838.83,39.31,Net Banking,Paid,Not Returned,2024-08-06,Delivered
ORD0481,2022-01-12,90848b85-8023-47a2-8295-6226662fe5a0,Michael Mitchell,PRD9803,Table,Furniture,Table,South,Australia,1380.43,3,575.18,0.2,426.12,954.31,46.54,Net Banking,Paid,Returned,2022-01-18,Delayed
ORD0482,2021-05-21,6de6016b-8bfa-4215-8f8e-790879c73c47,Ryan Carpenter,PRD8262,Laptop,Electronics,Laptop,South,UK,358.14,6,59.69,0.0,68.96,289.18,29.61,Credit Card,Unpaid,Not Returned,2021-05-30,In Transit
ORD0483,2024-11-13,044a6822-be7c-491c-bbea-e3b4ac269da9,Michael Cisneros,PRD3279,Bookshelf,Furniture,Bookshelf,North,Australia,1383.7,5,321.79,0.14,357.64,1026.06,19.53,Cash on Delivery,Paid,Not Returned,2024-11-22,Delivered
ORD0484,2024-05-16,9a4683f4-e040-433f-ae8c-ce8f17214cc7,Lauren Knight,PRD7898,Dress,Clothing,Dress,West,USA,558.04,1,724.73,0.23,220.36,337.68,11.15,Net Banking,Paid,Returned,2024-05-23,In Transit
ORD0485,2022-09-28,f24959a9-0951-4ff7-9a98-0e2ebdb332e0,Steven Sanders,PRD8055,Jacket,Clothing,Jacket,North,Australia,1572.66,2,864.1,0.09,628.76,943.9,42.41,UPI,Paid,Not Returned,2022-10-02,In Transit
ORD0486,2020-07-19,f5a67ece-b377-47cf-b554-de815089f619,Carol Smith,PRD5087,Oil,Groceries,Oil,South,Germany,1439.85,6,279.04,0.14,365.51,1074.34,29.99,Credit Card,Pending,Not Returned,2020-07-27,Delivered
ORD0487,2019-02-16,fe088705-593e-4817-aa5a-0c5b00e67f46,Alyssa Obrien,PRD5548,Snacks,Groceries,Snacks,South,USA,72.93,3,31.57,0.23,26.4,46.53,24.19,UPI,Pending,Not Returned,2019-02-26,Delivered
ORD0488,2023-07-24,2b6e265f-2355-4207-9e10-57d0a901dbe6,Jennifer Lee,PRD5578,Bookshelf,Furniture,Bookshelf,East,India,718.5,7,106.92,0.04,192.18,526.32,36.62,Credit Card,Unpaid,Not Returned,2023-07-29,In Transit
ORD0489,2019-03-04,32d1cd77-1f73-4093-af65-57ffd4df9231,Amy Kennedy,PRD5514,Puzzle,Toys,Puzzle,East,India,2347.28,3,965.96,0.19,269.55,2077.73,20.41,UPI,Paid,Not Returned,2019-03-14,Delivered
ORD0490,2023-06-12,2a6a53df-ab34-487e-8754-f09bc343002f,James Griffin,PRD8075,Jeans,Clothing,Jeans,North,UK,4794.7,9,634.22,0.16,1345.56,3449.14,35.06,UPI,Paid,Returned,2023-06-16,Delivered
ORD0491,2019-01-13,18c7c821-87c0-4a9c-8150-0444c1db479c,Hailey Mitchell,PRD3032,Spices,Groceries,Spices,East,Germany,1506.02,2,907.24,0.17,436.32,1069.7,20.74,Net Banking,Unpaid,Returned,2019-01-22,Delivered
ORD0492,2023-03-20,f4664220-c676-42b3-b06a-508b735c624b,John Summers,PRD3109,Table,Furniture,Table,West,Germany,230.95,1,262.44,0.12,27.79,203.16,12.9,Net Banking,Paid,Returned,2023-03-27,Delivered
ORD0493,2020-10-30,67a21488-d235-4446-aa5c-6d6cc3d12e0e,Samantha Smith,PRD5492,Oil,Groceries,Oil,West,UK,1385.36,7,204.03,0.03,519.43,865.93,36.81,Credit Card,Pending,Not Returned,2020-11-02,Delayed
ORD0494,2021-06-05,ca9a846e-a91b-4a21-a0ca-9b43f3f0ebc6,Cheryl Oliver,PRD3891,Table,Furniture,Table,West,UK,7663.59,9,886.99,0.04,1860.19,5803.4,28.94,Credit Card,Paid,Not Returned,2021-06-11,Delivered
ORD0495,2019-07-23,42027537-50e4-4518-bed0-d546d0ba5721,Mary Duncan,PRD1163,Action Figure,Toys,Action Figure,South,Germany,5801.38,7,863.3,0.04,1446.22,4355.16,44.49,Credit Card,Paid,Not Returned,2019-07-29,In Transit
ORD0496,2024-05-14,715b0db3-55e7-4313-9927-974201bb5664,Alexis Knox,PRD9124,Doll,Toys,Doll,East,Germany,152.81,2,87.82,0.13,31.41,121.4,9.75,Credit Card,Unpaid,Returned,2024-05-16,Delivered
ORD0497,2019-01-30,9e686f91-efaa-4812-850e-12d2bee32fd1,James Petersen,PRD8925,Sofa,Furniture,Sofa,East,USA,5818.74,10,736.55,0.21,2050.29,3768.45,16.98,UPI,Paid,Not Returned,2019-02-09,Delayed
ORD0498,2020-09-03,042022c9-3209-4229-80c5-2f768995e86b,Megan Hull,PRD2605,Jacket,Clothing,Jacket,South,Germany,3232.92,7,570.18,0.19,555.76,2677.16,8.51,Cash on Delivery,Pending,Not Returned,2020-09-12,Delivered
ORD0499,2022-09-16,bc3c8a65-37a9-46b1-b0a5-806fc9d41d64,Melissa Parker,PRD8905,Smartphone,Electronics,Smartphone,West,UK,264.65,1,362.53,0.27,104.56,160.09,17.05,Net Banking,Paid,Returned,2022-09-23,Delayed
ORD0500,2021-09-11,56418814-d972-4d94-afd3-fb015e13fabd,Alexis Williams,PRD6600,Bookshelf,Furniture,Bookshelf,South,India,6831.48,10,962.18,0.29,785.94,6045.54,15.11,Net Banking,Paid,Returned,2021-09-15,In Transit
ORD0501,2024-03-22,cbb982cd-4b07-4a21-9b93-ad348a623102,Carolyn Diaz,PRD7027,Jacket,Clothing,Jacket,West,UK,3491.79,8,597.91,0.27,357.52,3134.27,24.32,UPI,Pending,Not Returned,2024-03-27,In Transit
ORD0502,2020-06-26,8333990f-794a-41ce-90f4-d9b4ca148a08,Luis Cox,PRD7401,Jacket,Clothing,Jacket,East,USA,451.38,1,571.37,0.21,119.35,332.03,14.79,UPI,Paid,Returned,2020-07-02,Delayed
ORD0503,2024-09-11,f5f152f2-9992-455b-a06a-78a2d8574ad2,Crystal Wilson,PRD6375,Table,Furniture,Table,South,India,1609.0,6,315.49,0.15,345.96,1263.04,25.32,Net Banking,Paid,Not Returned,2024-09-21,Delayed
ORD0504,2023-07-09,b68004e1-309a-4935-b069-4f552d92b79f,Joseph Gentry,PRD3760,Headphones,Electronics,Headphones,East,India,6020.5,10,620.67,0.03,1784.34,4236.16,7.17,UPI,Unpaid,Returned,2023-07-16,Delayed
ORD0505,2022-03-07,d3b80a1d-c6aa-4ee6-a92d-740d44d16c97,Joseph Kline,PRD8474,Snacks,Groceries,Snacks,East,India,6087.68,8,916.82,0.17,662.99,5424.69,11.51,Net Banking,Paid,Not Returned,2022-03-13,Delivered
ORD0506,2019-04-23,814efe92-b31b-447d-bee4-80b813536a71,Michael Hawkins,PRD8204,Rice,Groceries,Rice,West,USA,2478.33,10,334.91,0.26,327.5,2150.83,40.34,Net Banking,Pending,Returned,2019-05-03,In Transit
ORD0507,2024-04-20,8f854266-8afd-418b-89a1-56bcde8736db,Stacey Bean,PRD2122,Snacks,Groceries,Snacks,South,India,3055.69,7,559.65,0.22,804.51,2251.18,46.59,Credit Card,Unpaid,Returned,2024-04-24,Delivered
ORD0508,2020-08-19,28662b22-72e8-4f8f-a177-919869d67c16,Hayley Hopkins,PRD3175,Table,Furniture,Table,East,Germany,255.94,10,35.06,0.27,26.96,228.98,11.43,Credit Card,Pending,Returned,2020-08-27,Delayed
ORD0509,2023-02-26,b8b9bc47-21ae-43a9-92a0-da531cec68e2,Melissa Khan,PRD9126,Action Figure,Toys,Action Figure,North,Australia,3105.18,5,627.31,0.01,967.0,2138.18,30.29,Cash on Delivery,Unpaid,Returned,2023-03-02,Delivered
ORD0510,2019-02-14,93bd4d41-c0d7-4be6-977d-a6ef47f03a25,Joshua Ashley,PRD2422,Rice,Groceries,Rice,North,UK,3042.04,9,463.02,0.27,726.8,2315.24,15.99,UPI,Paid,Returned,2019-02-20,In Transit
ORD0511,2020-07-18,918ebb79-fa02-4609-b08b-6ddb25b781fb,Stephanie Spencer,PRD7795,Sofa,Furniture,Sofa,South,Germany,275.65,5,76.57,0.28,40.45,235.2,46.47,Net Banking,Pending,Returned,2020-07-26,In Transit
ORD0512,2022-02-19,78e814f4-6ce5-40fe-834d-3a240acdae34,Theodore Wilson,PRD3043,Smartwatch,Electronics,Smartwatch,West,USA,6157.69,9,768.75,0.11,751.51,5406.18,13.74,Net Banking,Pending,Returned,2022-02-27,Delayed
ORD0513,2021-02-10,39da5589-574a-4197-95c1-7bbb483ef39f,Marissa Rose,PRD9551,Shirt,Clothing,Shirt,East,Germany,1862.99,6,326.84,0.05,655.01,1207.98,29.75,UPI,Paid,Returned,2021-02-14,Delivered
ORD0514,2024-03-19,080ed661-f35e-40d4-976c-695b9636ae56,Michael Thomas,PRD6659,Smartwatch,Electronics,Smartwatch,South,Australia,1386.67,4,456.14,0.24,371.02,1015.65,12.62,Net Banking,Unpaid,Returned,2024-03-21,Delayed
ORD0515,2022-08-04,71c76736-e30f-4b63-9f52-4dc140c91e62,Michael Colon,PRD3784,Jacket,Clothing,Jacket,West,UK,659.83,10,67.33,0.02,228.9,430.93,44.21,Credit Card,Unpaid,Not Returned,2022-08-06,Delivered
ORD0516,2022-07-25,8a48f3ed-3688-483b-a3e8-a9e38169d7a1,Nathan Roberts,PRD8359,Laptop,Electronics,Laptop,North,Germany,755.28,1,858.27,0.12,278.37,476.91,34.07,Net Banking,Paid,Returned,2022-08-01,In Transit
ORD0517,2021-06-06,30da90b9-90aa-4c17-8eef-ee6bbc8de319,Michelle Castillo,PRD5273,Rice,Groceries,Rice,South,UK,3642.18,7,650.39,0.2,618.84,3023.34,49.57,Cash on Delivery,Unpaid,Not Returned,2021-06-07,In Transit
ORD0518,2023-05-21,1d4d1ec8-ccfe-418d-a045-37e5db403742,Sabrina Beasley,PRD1635,Headphones,Electronics,Headphones,North,UK,2632.91,5,666.56,0.21,397.73,2235.18,16.44,Cash on Delivery,Unpaid,Returned,2023-05-29,Delivered
ORD0519,2022-11-23,273e63a5-a4c3-4553-ac72-ee283f5b99bb,Megan Brown,PRD3912,Dress,Clothing,Dress,South,UK,1881.5,10,244.35,0.23,343.64,1537.86,9.99,Credit Card,Pending,Returned,2022-12-02,In Transit
ORD0520,2022-05-05,1744fb3a-f59d-4055-8cbd-c51eb3734afa,Sheryl Sims,PRD4263,Laptop,Electronics,Laptop,West,Australia,365.82,7,67.0,0.22,141.99,223.83,33.25,Credit Card,Unpaid,Not Returned,2022-05-12,Delayed
ORD0521,2021-08-24,8a1b345c-9b0e-4503-bfac-03a501c1829e,Pamela Elliott,PRD8865,Doll,Toys,Doll,South,UK,4778.71,10,513.84,0.07,1442.69,3336.02,20.62,Net Banking,Pending,Returned,2021-08-28,Delivered
ORD0522,2023-12-27,bc56be9a-01ea-4ab3-8af8-1f6a34a16213,Jeffrey Patel,PRD1295,Oil,Groceries,Oil,West,India,1163.32,4,382.67,0.24,319.89,843.43,25.08,Cash on Delivery,Paid,Returned,2024-01-05,Delivered
ORD0523,2019-05-01,94d96626-71d6-420c-b2df-edfe4282e9be,Alec Sweeney,PRD1623,Action Figure,Toys,Action Figure,North,Australia,4737.66,8,749.63,0.21,1266.83,3470.83,41.3,Cash on Delivery,Paid,Returned,2019-05-09,Delayed
ORD0524,2024-07-26,dd922d8c-bbfb-4a61-ab76-243a4f85519a,Candice King,PRD6706,Jeans,Clothing,Jeans,West,Germany,3606.86,5,751.43,0.04,449.26,3157.6,21.93,Cash on Delivery,Unpaid,Not Returned,2024-08-02,In Transit
ORD0525,2020-07-03,945cf483-a3f0-482b-8c81-b7c90a4b0193,Christie Jones,PRD8553,Spices,Groceries,Spices,West,Germany,574.15,4,193.97,0.26,101.8,472.35,12.08,Cash on Delivery,Pending,Returned,2020-07-04,Delayed
ORD0526,2020-07-18,1bb59af4-fb64-48e1-a5e7-ac57fa3d207f,Lee Miller,PRD2478,Dress,Clothing,Dress,West,Germany,3062.43,7,451.02,0.03,542.31,2520.12,12.81,Net Banking,Pending,Returned,2020-07-19,Delivered
ORD0527,2024-08-26,018eb0ea-b616-4b9e-8795-0fc2cc2f237a,Craig Smith,PRD9240,Smartphone,Electronics,Smartphone,North,India,1521.89,8,196.12,0.03,247.96,1273.93,15.78,Cash on Delivery,Unpaid,Returned,2024-08-31,Delayed
ORD0528,2022-05-09,404f0b53-5682-48ea-a1b8-1b9df08f62ee,David Hernandez,PRD1410,Chair,Furniture,Chair,East,USA,4613.66,6,961.18,0.2,960.48,3653.18,27.08,Credit Card,Pending,Returned,2022-05-12,In Transit
ORD0529,2019-08-27,bcee9b71-a6a3-4200-892e-bc1c8490fc85,Bailey Allen,PRD9357,Shirt,Clothing,Shirt,West,Australia,2324.64,5,510.91,0.09,379.16,1945.48,34.18,Net Banking,Unpaid,Not Returned,2019-08-29,Delayed
ORD0530,2024-10-16,64cbdeac-0f00-4b49-9796-a8c1ac98f28c,Christopher Costa,PRD3254,Smartwatch,Electronics,Smartwatch,East,UK,321.69,1,453.09,0.29,38.3,283.39,28.37,Cash on Delivery,Unpaid,Returned,2024-10-17,In Transit
ORD0531,2024-01-21,e1869e16-5db9-4e85-9a4b-66cc3bd02993,Tiffany Allen,PRD5255,Jacket,Clothing,Jacket,South,UK,1057.5,8,176.25,0.25,169.67,887.83,32.29,Credit Card,Pending,Returned,2024-01-24,In Transit
ORD0532,2020-05-28,1d6201dc-4655-4041-a0d8-bd29120779b1,Joseph Jordan,PRD1808,Snacks,Groceries,Snacks,South,USA,2788.27,7,545.65,0.27,312.49,2475.78,21.86,Cash on Delivery,Unpaid,Returned,2020-06-06,In Transit
